spot,x,y,tumor_hat
cosmx_bcc_spot_0000066514,-437763.86512904335,34478.54977811941,0.838502259510743
cosmx_bcc_spot_0000066515,-437764.19846237655,34834.740254309894,0.9123246054007573
cosmx_bcc_spot_0000066516,-437747.43655761465,35197.54977811941,0.9386939959329992
cosmx_bcc_spot_0000066517,-437774.2270338052,35547.21644478608,0.9618219127826424
cosmx_bcc_spot_0000066518,-437766.5714782496,35955.716444786085,0.9417644714660951
cosmx_bcc_spot_0000066519,-437725.1573368354,36301.27705084669,0.9571680946649925
cosmx_bcc_spot_0000066520,-437777.0437004718,36669.449778119415,0.9549060915874216
cosmx_bcc_spot_0000066521,-437774.1437004718,37018.54977811941,0.9437484768792692
cosmx_bcc_spot_0000066522,-437768.19958489016,37374.3139082919,0.971056392892628
cosmx_bcc_spot_0000066523,-437755.11011120596,37736.46127671296,0.7689722075794112
cosmx_bcc_spot_0000066524,-437739.60228759254,38092.35174612975,0.9800717632570263
cosmx_bcc_spot_0000066525,-437748.2457387361,38433.82160059961,0.9427872478100199
cosmx_bcc_spot_0000066526,-437763.89958489,38836.87754465553,1.6848676752641072e-15
cosmx_bcc_spot_0000066527,-437799.0424420328,39166.37105114904,0.09913310770475899
cosmx_bcc_spot_0000066528,-437763.99958489015,39530.6139082919,0.8598632852233291
cosmx_bcc_spot_0000066529,-437769.5870848901,39908.4514082919,0.8682403712190462
cosmx_bcc_spot_0000066530,-437743.7231143019,40242.74920240955,0.9001823382636035
cosmx_bcc_spot_0000066531,-437696.1303541208,40544.28313906112,0.8148706675512781
cosmx_bcc_spot_0000066533,-437736.0870848901,41334.2639082919,0.003935105153592551
cosmx_bcc_spot_0000066537,-437754.530553441,42884.885334393024,4.7367886779485666e-12
cosmx_bcc_spot_0000066538,-437716.7123716228,43140.222996730685,1.3479202055398445e-15
cosmx_bcc_spot_0000066539,-437824.280553441,43558.3139058216,0.14111150842845574
cosmx_bcc_spot_0000066540,-437754.19722010795,43911.68890582162,0.3643919337872203
cosmx_bcc_spot_0000066541,-437736.6074765182,44243.58313659085,0.401013005362362
cosmx_bcc_spot_0000066542,-437763.1972201077,44663.86946137715,0.07857961478473491
cosmx_bcc_spot_0000066543,-437756.78055344115,44989.68890582161,0.49632838339074803
cosmx_bcc_spot_0000066544,-437749.38769629825,45341.528191535894,1.7413266818101936e-15
cosmx_bcc_spot_0000066545,-437759.36388677434,45683.3139058216,1.5122537176925063e-15
cosmx_bcc_spot_0000066546,-437763.155553441,46051.1889058216,1.3441188893978248e-15
cosmx_bcc_spot_0000066547,-437774.530553441,46390.61390582159,1.2963354049295367e-15
cosmx_bcc_spot_0000066548,-437720.67341058387,46707.45676296445,1.4706079207154742e-15
cosmx_bcc_spot_0000066608,-437762.54224224394,68530.52923339259,0.409951471451112
cosmx_bcc_spot_0000066609,-437744.16724224394,68892.33692570028,0.4142245505704458
cosmx_bcc_spot_0000066610,-437741.39451497124,69258.02923339258,0.804263648396387
cosmx_bcc_spot_0000066611,-437739.64092645445,69614.7134439189,0.7924002872378715
cosmx_bcc_spot_0000066612,-437794.4025363616,69962.44099809846,0.8095328859525917
cosmx_bcc_spot_0000066613,-437758.22606577334,70352.20570398083,0.8594468100599361
cosmx_bcc_spot_0000066614,-437780.8100993868,70692.02923339259,0.9403295768109624
cosmx_bcc_spot_0000066615,-437758.5308786076,71058.1201424835,0.44328868426849977
cosmx_bcc_spot_0000066616,-437780.0958136725,71430.67209053545,0.48129527991105003
cosmx_bcc_spot_0000066617,-437755.7505755773,71758.77923339259,8.848324453989048e-11
cosmx_bcc_spot_0000066618,-437746.66724224394,72133.5292333926,1.7826255599692257e-15
cosmx_bcc_spot_0000066626,-437789.0797394117,75108.93757310059,0.9854113047416614
cosmx_bcc_spot_0000066627,-437778.2871468191,75403.1523879154,0.6520226475523918
cosmx_bcc_spot_0000066628,-437737.0880727451,75789.08757310058,0.27873362931773116
cosmx_bcc_spot_0000066629,-437738.82845736045,76128.95295771597,9.267974364607074e-16
cosmx_bcc_spot_0000066630,-437749.57670910866,76472.88302764604,1.0678879395505968e-15
cosmx_bcc_spot_0000066631,-437778.9053804374,76825.64526540827,0.1737382990731027
cosmx_bcc_spot_0000066632,-437748.0255727451,77233.0250731006,0.34284440986069786
cosmx_bcc_spot_0000066633,-437692.5660139215,77603.10227898294,0.8231685196706833
cosmx_bcc_spot_0000066634,-437734.1297394117,77955.37923976725,0.8683965039069031
cosmx_bcc_spot_0000066635,-437735.7585272905,78270.20120946421,0.8893848127264583
cosmx_bcc_spot_0000066636,-437751.5579003313,78671.54446965233,0.9114435872998302
cosmx_bcc_spot_0000066637,-437754.2130727451,79032.83757310061,0.9056841104111545
cosmx_bcc_spot_0000066638,-437777.3797394117,79242.3375731006,0.9706781559933334
cosmx_bcc_spot_0000066648,-437704.8541468945,83010.6198911163,6.7315458096169e-05
cosmx_bcc_spot_0000066649,-437716.0952183231,83341.30739111631,2.0022819716301352e-15
cosmx_bcc_spot_0000066890,-437414.4316105743,24472.28818444107,0.41213552152203775
cosmx_bcc_spot_0000066891,-437391.6220867648,24676.57389872679,0.1482937122142676
cosmx_bcc_spot_0000066892,-437388.0149439077,25091.95485110774,0.023521714185742542
cosmx_bcc_spot_0000066893,-437391.20542009815,25396.8358034887,0.5765210139493653
cosmx_bcc_spot_0000066894,-437403.7649439077,25811.19294634584,0.6395681238684325
cosmx_bcc_spot_0000066895,-437407.46191360464,26128.5306086835,0.5276032971549707
cosmx_bcc_spot_0000066896,-437397.5330598497,26514.05630038311,0.35530844757077323
cosmx_bcc_spot_0000066897,-437401.5719614515,26848.463623037573,0.5225777630512578
cosmx_bcc_spot_0000066898,-437399.0030391457,27229.764374917268,0.795346686148761
cosmx_bcc_spot_0000066899,-437395.28875343147,27592.62151777441,1.0487559044363591e-15
cosmx_bcc_spot_0000066900,-437416.785777241,27957.434017774412,0.01636668134490469
cosmx_bcc_spot_0000066901,-437350.91645905917,28344.121517774412,1.3122951269649077e-15
cosmx_bcc_spot_0000066902,-437418.2567080631,28701.679995877916,1.637961540964299e-15
cosmx_bcc_spot_0000066903,-437390.74566194444,29060.48564794691,1.106451628747537e-15
cosmx_bcc_spot_0000066904,-437397.18796963675,29393.354878716145,1.0139248959296618e-15
cosmx_bcc_spot_0000066905,-437411.66232861136,29776.030092391353,0.10419398118678776
cosmx_bcc_spot_0000066906,-437405.9456619446,30121.93564794691,0.5056819072286877
cosmx_bcc_spot_0000066907,-437398.54566194455,30518.93564794691,0.5456390507779582
cosmx_bcc_spot_0000066908,-437394.5756619445,30874.145647946913,0.8146684118254695
cosmx_bcc_spot_0000066909,-437384.6456619445,31220.535647946912,0.8743113992901296
cosmx_bcc_spot_0000066910,-437381.65355668153,31577.217226894278,0.815986422239131
cosmx_bcc_spot_0000066911,-437383.64950809826,31929.31641717768,0.8731420560953373
cosmx_bcc_spot_0000066912,-437398.1067730557,32310.69675905802,0.9293832250603444
cosmx_bcc_spot_0000066913,-437414.0341234829,32666.77795563922,0.8995341377472436
cosmx_bcc_spot_0000066914,-437395.994436024,33006.688229304724,0.5412390894855639
cosmx_bcc_spot_0000066915,-437446.176053413,33393.25566047236,9.30580816922652e-16
cosmx_bcc_spot_0000066916,-437386.2937004719,33722.472855042484,1.04465622712512e-15
cosmx_bcc_spot_0000066917,-437410.46761351527,34120.593256380285,0.8115489419364511
cosmx_bcc_spot_0000066918,-437404.388938567,34465.93073050037,0.895057373858113
cosmx_bcc_spot_0000066919,-437383.82703380525,34846.14977811941,0.95593652896165
cosmx_bcc_spot_0000066920,-437374.87062354863,35229.203624273265,0.9453254722994898
cosmx_bcc_spot_0000066921,-437407.7937004718,35530.74977811942,0.9205103094907298
cosmx_bcc_spot_0000066922,-437392.3603671386,35905.74977811941,0.9317748223821208
cosmx_bcc_spot_0000066923,-437371.86512904335,36295.69263526227,0.9732987165364285
cosmx_bcc_spot_0000066924,-437426.39896362973,36641.76030443521,0.9647104863785906
cosmx_bcc_spot_0000066925,-437389.20279138087,37017.91341448305,0.976296557421809
cosmx_bcc_spot_0000066926,-437402.1588441492,37386.92131569932,0.9709398133292049
cosmx_bcc_spot_0000066927,-437412.9601909505,37738.78663556464,0.9750048928110757
cosmx_bcc_spot_0000066928,-437378.13035412057,38090.719036497045,0.9758553722241676
cosmx_bcc_spot_0000066929,-437389.5124881157,38425.96552119514,0.9588943769561542
cosmx_bcc_spot_0000066930,-437375.89958489,38769.69572647371,0.06502067468390538
cosmx_bcc_spot_0000066931,-437364.5245848901,39237.0139082919,0.6621448823952688
cosmx_bcc_spot_0000066932,-437407.3511977931,39535.51390829191,0.9545366044209529
cosmx_bcc_spot_0000066933,-437396.6773626679,39929.56946384746,0.8570937044534338
cosmx_bcc_spot_0000066934,-437374.26995526033,40268.513908291905,0.846426663488717
cosmx_bcc_spot_0000066935,-437396.14958488994,40550.8889082919,0.8963432211093483
cosmx_bcc_spot_0000066936,-437349.89958489005,41009.180574958555,1.6841696767725077e-15
cosmx_bcc_spot_0000066937,-437358.89958489,41333.3139082919,1.6583267464906608e-15
cosmx_bcc_spot_0000066941,-437419.1972201077,42877.8139058216,3.9158493008729324e-13
cosmx_bcc_spot_0000066942,-437358.7448391554,43185.45676296445,1.8048193267715403e-15
cosmx_bcc_spot_0000066943,-437417.030553441,43468.2139058216,1.243140656901317e-15
cosmx_bcc_spot_0000066944,-437432.45363036415,43929.16005966776,0.4247287934749644
cosmx_bcc_spot_0000066945,-437456.8463429149,44258.05074792688,0.6182506862064876
cosmx_bcc_spot_0000066946,-437393.330553441,44565.3139058216,6.656126932093592e-09
cosmx_bcc_spot_0000066947,-437350.030553441,44998.8139058216,0.14638708151835197
cosmx_bcc_spot_0000066948,-437387.6138867746,45349.06390582162,0.572903084588564
cosmx_bcc_spot_0000066949,-437402.6843995949,45705.313905821604,0.3046574916435185
cosmx_bcc_spot_0000066950,-437389.8162677268,46062.67104867875,1.583680508635467e-15
cosmx_bcc_spot_0000066951,-437397.7123716228,46421.85936036705,1.6290321780692132e-15
cosmx_bcc_spot_0000066952,-437403.46805344115,46811.00140582161,1.3911391943400935e-15
cosmx_bcc_spot_0000067011,-437398.66724224394,68265.86256672595,0.014682502965144914
cosmx_bcc_spot_0000067012,-437393.7826268593,68496.87538723875,4.708256201133773e-09
cosmx_bcc_spot_0000067013,-437386.1237639831,68890.07271165345,0.49778863406303997
cosmx_bcc_spot_0000067014,-437399.79224224394,69254.15423339259,0.869949501726019
cosmx_bcc_spot_0000067015,-437422.28488930274,69585.20570398083,0.9081475047416334
cosmx_bcc_spot_0000067016,-437403.7505755773,69958.11256672592,0.9456921928037378
cosmx_bcc_spot_0000067017,-437392.4399695167,70306.66559702896,0.9299920474714238
cosmx_bcc_spot_0000067018,-437398.84906042577,70722.34741521077,0.9725106725611201
cosmx_bcc_spot_0000067019,-437401.6910517678,71024.93399529734,0.8802319088431495
cosmx_bcc_spot_0000067020,-437414.77835335507,71390.25145561481,0.8285443230615016
cosmx_bcc_spot_0000067021,-437390.69665400864,71752.91158633376,0.9255160231118436
cosmx_bcc_spot_0000067022,-437366.0561311328,72119.36256672593,0.1669699273689147
cosmx_bcc_spot_0000067030,-437396.6676181996,75121.88302764605,0.8824767092863571
cosmx_bcc_spot_0000067031,-437358.6836609804,75414.16110251236,0.9498981205556881
cosmx_bcc_spot_0000067032,-437389.83212036407,75753.28995405298,0.6883464758986287
cosmx_bcc_spot_0000067033,-437373.4352949673,76100.89312865613,0.05677476187929387
cosmx_bcc_spot_0000067034,-437448.07021560223,76529.90900167203,8.815121956011349e-16
cosmx_bcc_spot_0000067035,-437425.52076505276,76842.10680386981,1.2562813533918097e-15
cosmx_bcc_spot_0000067036,-437409.13614966813,77262.02988079289,0.36108255286839763
cosmx_bcc_spot_0000067037,-437401.3895433333,77580.74933780645,0.261022815194395
cosmx_bcc_spot_0000067038,-437408.7130727451,77946.0193912824,0.8536614279117397
cosmx_bcc_spot_0000067039,-437405.39825793024,78297.63386939689,0.8277043949576
cosmx_bcc_spot_0000067040,-437399.69307274505,78664.41757310058,0.846743206602465
cosmx_bcc_spot_0000067041,-437401.1096244692,79013.99274551439,0.9499901491170408
cosmx_bcc_spot_0000067042,-437465.81307274505,79229.73757310059,0.9999925978230332
cosmx_bcc_spot_0000067052,-437381.94938498974,83058.50878000518,1.8316250482333305e-15
cosmx_bcc_spot_0000067053,-437403.4970040374,83392.2627482592,7.813873747987682e-13
cosmx_bcc_spot_0000067054,-437389.94938498974,83696.8698911163,0.07014440905785546
cosmx_bcc_spot_0000067058,-437434.68271832296,85150.6198911163,5.5766084214182226e-06
cosmx_bcc_spot_0000067060,-437347.1009001413,85864.34716384356,1.915535228085079e-15
cosmx_bcc_spot_0000067061,-437432.6160516564,86285.7310022274,1.1408069997471756e-10
cosmx_bcc_spot_0000067062,-437357.7271627675,86625.39766889407,2.1321624886747934e-06
cosmx_bcc_spot_0000067294,-436998.398277241,24469.921517774404,0.4406669641399571
cosmx_bcc_spot_0000067295,-437025.098277241,24688.14003629293,0.2974955754469751
cosmx_bcc_spot_0000067296,-437023.738277241,25080.58151777441,0.8462198058692142
cosmx_bcc_spot_0000067297,-437046.1571007704,25423.65092953912,0.2953196704085288
cosmx_bcc_spot_0000067298,-437046.4140667147,25802.25309672178,1.2884367849316076e-15
cosmx_bcc_spot_0000067299,-437035.65383279655,26146.065962218858,0.41278535498683544
cosmx_bcc_spot_0000067300,-437008.618277241,26531.141517774413,0.6397550538468995
cosmx_bcc_spot_0000067301,-437014.1399439077,26850.621517774412,0.8613116259945404
cosmx_bcc_spot_0000067302,-437017.798277241,27243.32151777441,0.6384977788923725
cosmx_bcc_spot_0000067303,-437016.5528226955,27578.576063228957,1.155385450835065e-15
cosmx_bcc_spot_0000067304,-437029.6634946323,27940.360648209193,0.1924707752916874
cosmx_bcc_spot_0000067305,-437054.83740767575,28322.404126470065,0.10875826620542492
cosmx_bcc_spot_0000067306,-437032.93395819835,28681.417733419414,1.4418367368723402e-15
cosmx_bcc_spot_0000067307,-437016.7039952779,29010.75231461358,1.4358287636716372e-15
cosmx_bcc_spot_0000067308,-437038.41566194454,29401.94564794691,1.1199483461723837e-15
cosmx_bcc_spot_0000067309,-437040.2039952779,29750.543981280247,1.0529058683805346e-15
cosmx_bcc_spot_0000067310,-437048.2873286112,30129.12731461358,1.334507033787735e-15
cosmx_bcc_spot_0000067311,-437027.9401063891,30473.19675905802,1.5926427199662055e-15
cosmx_bcc_spot_0000067312,-437046.8706619446,30840.293981280247,0.839736412940296
cosmx_bcc_spot_0000067313,-437057.17987247073,31216.059332157438,0.9170208310475713
cosmx_bcc_spot_0000067314,-437080.3623286112,31603.185647946906,0.45324629174228726
cosmx_bcc_spot_0000067315,-437010.44804289704,31959.204695565957,0.15107006699339026
cosmx_bcc_spot_0000067316,-437071.71788416675,32292.474536835784,0.13724016070068348
cosmx_bcc_spot_0000067317,-437030.2813762304,32643.585647946904,0.1227074490404217
cosmx_bcc_spot_0000067318,-437030.644068248,33050.74400371207,0.0664798791842879
cosmx_bcc_spot_0000067319,-437067.35252400127,33393.54977811941,9.178097080106934e-16
cosmx_bcc_spot_0000067320,-437014.16036713857,33750.08311145275,8.167970981514841e-16
cosmx_bcc_spot_0000067321,-437053.4937004718,34104.949778119415,0.11421807690617371
cosmx_bcc_spot_0000067322,-437033.0714782496,34449.38311145275,0.9619447826772838
cosmx_bcc_spot_0000067323,-437027.8846095627,34827.32250539214,0.9567089657721054
cosmx_bcc_spot_0000067324,-437036.49370047176,35204.74977811942,0.9526208734926138
cosmx_bcc_spot_0000067325,-437041.06293124094,35573.39593196557,0.83991219526329
cosmx_bcc_spot_0000067326,-437029.6094899455,35890.28662022468,0.9240327914070438
cosmx_bcc_spot_0000067327,-437042.23814491625,36295.438667008304,0.9721725498423607
cosmx_bcc_spot_0000067328,-437016.0664277445,36663.504323573965,0.9675991939909407
cosmx_bcc_spot_0000067329,-437022.6466416483,36988.373307531176,0.9657564174032349
cosmx_bcc_spot_0000067330,-437051.3370848901,37383.82640829189,0.9537438888735166
cosmx_bcc_spot_0000067331,-437007.33958489,37716.23390829191,0.991426639917618
cosmx_bcc_spot_0000067332,-437108.9584084195,38074.98449652719,0.8906161978497384
cosmx_bcc_spot_0000067333,-437066.0329182234,38437.91390829189,0.2991228373802389
cosmx_bcc_spot_0000067334,-437036.53594852635,38804.78663556462,1.7118921515136889e-15
cosmx_bcc_spot_0000067335,-437017.74573873624,39264.12929290727,0.7536018583712282
cosmx_bcc_spot_0000067336,-437039.4551404455,39560.587982365985,0.8880457424705063
cosmx_bcc_spot_0000067337,-437054.69958489,39892.39390829191,0.86217631820973
cosmx_bcc_spot_0000067338,-437084.7231143019,40283.92567299778,0.9135631551740621
cosmx_bcc_spot_0000067339,-437038.3662515568,40640.58057495856,0.7752622415615892
cosmx_bcc_spot_0000067340,-437012.53594852635,40997.6048173828,0.32535666233256644
cosmx_bcc_spot_0000067346,-437040.38769629825,43214.17104867874,1.5323801308139477e-15
cosmx_bcc_spot_0000067347,-437059.6972201077,43531.897239154925,1.1557135018797806e-15
cosmx_bcc_spot_0000067348,-437109.0861089966,43912.64723915493,4.3771619499076025e-08
cosmx_bcc_spot_0000067349,-437049.86388677434,44332.536128043816,1.7165222032632244e-15
cosmx_bcc_spot_0000067350,-437037.11388677434,44622.0639058216,1.2319969311213499e-15
cosmx_bcc_spot_0000067351,-437002.98509889556,44913.67754218523,0.001961440873548678
cosmx_bcc_spot_0000067352,-437080.61388677434,45305.14723915493,1.8123187666999227e-15
cosmx_bcc_spot_0000067353,-437031.84305344115,45743.62640582161,0.44543563140274034
cosmx_bcc_spot_0000067354,-437027.3972201078,46071.980572488275,0.03837620095196103
cosmx_bcc_spot_0000067355,-437032.61388677434,46402.98057248827,0.46184956262632193
cosmx_bcc_spot_0000067356,-437041.280553441,46806.8139058216,0.048676801339913235
cosmx_bcc_spot_0000067415,-437028.0005755773,68283.19590005928,9.147221071452833e-10
cosmx_bcc_spot_0000067416,-437038.0243851011,68519.38637624973,0.1378830079690288
cosmx_bcc_spot_0000067417,-437069.7826268593,68864.10615646951,0.22657160660979186
cosmx_bcc_spot_0000067418,-437008.41724224394,69297.7792333926,0.7998935680899192
cosmx_bcc_spot_0000067419,-437020.35474224394,69624.21673339259,0.9432829310374874
cosmx_bcc_spot_0000067420,-437016.70570378244,69960.64461800797,0.9519857476308192
cosmx_bcc_spot_0000067421,-437021.83390891063,70326.02923339259,0.983731639168979
cosmx_bcc_spot_0000067422,-437043.267242244,70728.4292333926,0.8386347260926093
cosmx_bcc_spot_0000067423,-437040.27835335507,71055.36256672592,0.8448312903769477
cosmx_bcc_spot_0000067424,-437064.2441653209,71427.18307954643,0.795460730534941
cosmx_bcc_spot_0000067425,-437016.88152795826,71797.52923339259,0.9047384655408578
cosmx_bcc_spot_0000067426,-437005.50057557726,72168.36256672592,0.5909685559026855
